英語の頭文字から「CITES（サイテス）」ともいわれる、絶滅のおそれのある動植物の国際取引を規制する条約を、採択された都市から「何条約」というでしょう？,ワシントン条約,
2008年には紅組史上最高齢となる61歳で『紅白歌合戦』に初出場した、代表曲に『一枚の写真』や『愛のままで…』などがある演歌歌手は誰でしょう？,秋元順子（あきもと・じゅんこ）,
「賢い鳥は良い樹木を選んで巣を作るように、賢い臣下は主君を選ぶ」という意味のことわざを、「何は木を択(えら)んで棲む」というでしょう？,良禽(りょうきん),
現在のさいたま市のもととなった4つの市は、浦和市、大宮市、与野市と何でしょう？,岩槻市,
カエサルが終/身独裁官に任命されると副官に抜擢された、オクタヴィアヌス、アントニウスとともに第二回三頭政治を行った古代ローマの政治家は誰でしょう？,マルクス・アエミリウス・レピドゥス[Marcus Aemilius Lepidus] (AS×：斉藤),
日本出身者として初めてイギリス王室から「デイム」の称号を授けられた、グラミー賞も2度受賞している女性ピアニストは誰でしょう？,内田光子,
屋根がない点でベランダとは区別される、建物の外壁から張り出した手すり付きのスペースを何というでしょう？,バルコニー,
かつては女性ダンスユニットReginaのリーダーを務めていたこともある、巷で話題のダイエット法・カーヴィーダンスを考案したことで知られるトレーナーは誰でしょう？,樫木裕実（かしき・ひろみ）,
ディール、オーバーハンド、ヒンズーなどの種類がある、トランプなどのカードゲームにおいて、カードを混ぜ合わせることを何というでしょう？,シャッフル,
テフという植物の粉を水で溶いて発酵させ、クレープのように焼き上げる、エチオピアで主食となっている食品は何でしょう？,インジェラ,
ヨーロッパの国であるブルガリア、ハンガリー、ポルトガルを漢字で書いたとき、共通して使われる文字は何でしょう？,牙,
「小さい」という意味の形容詞「little」の、比較級は「less」ですが、最上級は何でしょう？,least,
お笑いコンビで、COWCOWの多田（ただ）とモンスターエンジンの大林（おおばやし）に共通する名前は何でしょう？,健二（けんじ）,
これが完成すると世界が滅びるとされる、3本の柱と穴が開いた円盤から成るパズルは何でしょう？,ハノイの塔,
世界にある二大造山帯とは、環太平洋造山帯と何でしょう？,アルプス・ヒマラヤ造山帯,
称号・段級位審査規則により「剣理に通暁、成熟し、識見卓越、かつ、人格徳操高潔なる者」と定められている、剣道における最高位の称号は何でしょう？,範士,
日本百名山の中で標高が1000m以下であるのは、877mの筑波山と、924mの何でしょう？,開聞岳,
豊臣秀吉が行った朝鮮出兵で、1度目の出兵を「文禄の役」といいますが、2度目の出兵を何というでしょう？,慶長の役,
ユーラシア大陸にある国の中で、国内に時差がある2つの国とは、ロシアとどこでしょう？,カザフスタン共和国,
父・パーソロン、母・スイートルナの間に生まれ、先月（2011年10月）30歳で死亡した、日本で初めて無敗でのクラシック3冠を達成した競走馬の名前は何でしょう？,シンボリルドルフ,
「帝王切開」を意味するカイザーと「ロシア皇帝」を意味するツァーリの語源となった、古代ローマの人物は誰でしょう？,ユリウス・カエサル,
美人のことを「解語の花」といいますが、これは元々誰のことを指していたでしょう？,楊貴妃,
時間や天気を表す英文で用いられる、本来の主語に代わって置かれる「it」のことを特に「何のit」というでしょう？,仮主語【形式主語】,
剣道における基本的な稽古である、正面打ちと左右からの面打ちを繰り返すものを何というでしょう？,切り返し【打ち返し】,
年々大きさが縮んでおり、21世紀中頃には消滅すると考えられている、木星の南緯22度付近に存在する巨大な渦を何というでしょう？,大赤斑,
代表作に『マグロと日本人』などがある作家で、2002年には日本人として初めて国際ペンクラブの理事に就任したのは誰でしょう？,堀武昭（ほり・たけあき）,
刺繍を施したブラウスの上から着られる、肩ひもの付いたワンピースドレスのようなロシアの女性が着用する民族衣装は何でしょう？,サラファン,
ベルリン大学の初代総長を務めた、1807年から行った講演『ドイツ国民に告ぐ』が有名な哲学者は誰でしょう？,ヨハン・ゴットリープ・フィヒテ,
楽譜に表記される記号で、シャープを「嬰記号（えいきごう）」、フラットを「変記号」といいますが、ナチュラルを「何記号」というでしょう？,本位記号,
セルビア、ザンビア、メキシコ、エジプト、アルバニアの国旗に共通して描かれている動物は何でしょう？,ワシ,
1596年、豊臣秀吉が土佐沖に漂着したスペイン船から積み荷を没収し、スペイン人宣教師を処刑した事件のことを、漂着した船の名前から「何事件」というでしょう？,サン＝フェリペ号事件,
その期間はおよそ6週間から8週間とされる、女性の体が妊娠前の状態に戻る期間を何というでしょう？,産褥期,
日本の空港のスリーレターコードで、成田空港は「NRT」、関西国際空港は「KIX」ですが、中部国際空港は何でしょう？,NGO,
日本において、16歳で取得できる3つの自動車運転免許とは、原付免許、普通自動二輪免許と何でしょう？,小型特殊自動車免許,
「アルカンシェル/」などの言葉で見られる、フランス語において、元々発音する子音が次の単語の頭の音とつながって発音される現象を何というでしょう？,アンシェヌマン (林×：7－8),
野球のランナーが、ピッチャーの投球動作以外のタイミングで行う盗塁のことを何というでしょう？,ディレイド・スチール,
この条約が調印された島の名前に由来する、南太平洋の非核化を定めた条約のことを「何条約」というでしょう？,ラロトンガ条約,
環境基本法によって定められている典型七公害とは、大気汚染、水質汚濁、土壌汚染、騒音、振動、地盤沈下と何でしょう？,悪臭,
戯曲『リシュリュー』の中で「ペンは剣よりも強し」という名言を残した、イギリスの戯曲家は誰でしょう？,エドワード・ブルワー＝リットン[Edward Bulwer-Lytton],
昨年（2010年）12月、『K-1 WORLD GP 2010 FINAL』決勝でピーター・アーツを破り優勝した、オランダの格闘家は誰でしょう？,アリスター・オーフレイム[Alistair Overeem],
代表曲に『My Own Way』などがあるアメリカのギタリストで、ウッドストック・フェスティバルではトップバッターを務めたことで有名なのは誰でしょう？,リッチー・ヘブンス,
「1秒間に崩壊する原子の個数」と定義される、SI組立単位は何でしょう？,ベクレル,
代表作に、水が永遠に循環する様子を描いた『滝』や、人が永遠に階段を登る様子を描いた『上昇と下降』などがあるオランダの画家は誰でしょう？,マウリッツ・エッシャー,
先月（2014年11月）12日に発表された、鳥取空港の愛称は何でしょう？,鳥取砂丘コナン空港,
現在命名されている元素の中で唯一、元素記号に「X」が使われている、原子番号54、元素記号Xeの元素は何でしょう？,キセノン,
オペラ『トゥーランドット』の第3幕でカラフ王子が歌う、同作品で最も有名なアリアは何でしょう？,『誰も寝てはならぬ』,
国連総会でもオブザーバーの地位を得ている、1100年頃に設立された、ローマに本部を置くカトリックの修道会は何でしょう？,マルタ騎士団,
吹雪などの寒さに耐え抜くため、コウテイペンギンが身を寄せ合って形成する集団のことを何というでしょう？,ハドル,
吉田郡に属する唯一の自治体である、町内にある曹洞宗の総本山から名前を付けた、福井県の町はどこでしょう？,永平寺町,
諸葛孔明が重用していた部下を処刑した逸話にちなむ、全体の規律を保つためには愛する者であっても処罰することを意味する故事成語は何でしょう？,泣いて馬謖,
「NATO」や「AIDS」のように、あたかも実際にある英単語のように発音する頭字語のことを何というでしょう？,アクロニム,
「三角形における3つの内角の二等分線が交わる点」として示される五心の1つは何でしょう？,内心,
代表作に、東京裁判を題材とした『神と人とのあいだ』や、『鶴の恩返し』を題材とした『夕鶴』などがある、日本の劇作家は誰でしょう？,木下順二,
読書が禁じられた世界の人間模様を描いたレイ・ブラッドベリのSF小説で、その名は「紙が燃え始める温度」に由来しているのは何でしょう？,『華氏451度』,
山頂にある古墳から「鶯山」とも、山が3つに重なって見えることから「三笠山」とも呼ばれる、毎年1月に山焼きが行われることでも有名な奈良県の山は何でしょう？,若草山,
キューピッドが射る2本の矢とは、金の矢と「何の矢」でしょう？,鉛,
ずばり、自動車税は国税、地方税のどちらでしょう？,地方税,
小麦の栽培が盛んである、ウクライナから西シベリアにかけて広がる肥沃な土壌を、「黒い土」という意味のロシア語で何というでしょう？,チェルノーゼム [chernozem],
アメリカの生物学者リー・ヴァン・ヴェーレンが提唱した、「生物は進化をし続けなければ絶滅してしまう」という仮説を、『鏡の国のアリス』の登場人物にちなんで「何仮説」というでしょう？,赤の女王仮説,
在庫品や訳あり品を低価格で販売する店舗のことを、「出口」という意味の英語から「何ショップ」というでしょう？,アウトレットショップ,
アメリカの心理学者クレイグ・ブロードが提唱した、コンピュータを扱うことで起きる精神的な失調症状を総称して何というでしょう？,テクノストレス,
阿武隈川や石狩川の下流で見られる、蛇行していた河川の流れが変わり、元の部分が分離されてできる湖のことを何というでしょう？,三日月湖【「河跡湖」も○】,
日常生活では使われないようなケタ数の多い数字のことを、ある学問を用いて何というでしょう？,天文学的数字,
結婚式と葬式が同じ日に重なった時、どちらを優先させるのがマナーとされているでしょう？,消失点,
3歳で成長が止まっている、ギュンター・グラスの小説『ブリキの太鼓』の主人公の名前は何でしょう？,オスカル（・マツェラート）,
とんがり星という星からやって来た女の子という設定である、昨年（2010年）10月に公開された東京スカイツリーの公式マスコットキャラクターは何でしょう？,ソラカラちゃん,
銀板を用いた世界初の実用的写真技法を発明し、それに名を残すフランスの写真家は誰でしょう？,ルイ・ダゲール,
オーストラリアの都市で、西オーストラリア州の州都は「パース」ですが、南オーストラリア州の州都はどこでしょう？,アデレード,
北緯83度40分に位置し、世界最北端の陸地でもある、グリーンランド北部にある小島は何でしょう？,カフェクルベン島【ザ・コーヒー・クラブ島】,
ジョルジュ・ペレックの小説『煙滅』などで見られる、特定の文字を使用せずに文章を書くことを何というでしょう？,リポグラム,
正十二面/体に頂点は何個あるでしょう？,20個 (ゆ×：大谷),
生命誕生に関するコア/セルベート説を提唱した、著書『生命の起源』で知られるソ連の生化学者は誰でしょう？,アレクサンドル・オパーリン[Aleksandr Oparin] (バ①：松田),
アンジェイ・ワイダが監督したレジスタンス三部作と呼ばれる映画は、『世代』、『地下水道』と何でしょう？,『灰とダイヤモンド』,
言葉をしゃべるようになったある両生類が家畜となり、やがて人間と対立するまでを描いた、カレル・チャペックのSF小説は何でしょう？,『山椒魚戦争』,
宮中で行われる神楽を「御神楽（みかぐら）」といいますが、民間で行われる神楽を何というでしょう？,里神楽,
原子番号101番の元素に名を残す、元素周期表の考案で有名なロシアの化学者は誰でしょう？,ドミトリー・メンデレーエフ,
飛行機の定期便の中でも、1つの便に複数の会社名が与えられているもののことを特に何というでしょう？,コードシェア便【「共同運航便」も○】,
ネイピア数eや円周率πなどがこれにあたる、代数方程式の解にならない数のことを総称して何というでしょう？,超越数,
正司敏江・玲児などが行う、相方を激しく叩いたり蹴ったりすることにより笑いを取る漫才のことを特に「何漫才」というでしょう？,どつき漫才,
スペイン語において、未婚の女性に対する呼称は「セニョリータ」ですが、未婚の男性に対する呼称は何でしょう？,セニョール,
戦前の日本における祝日で、天皇の誕生日を「天長節」といいましたが、皇后の誕生日を何といったでしょう？,地久節,
ある関数を微分して得られる関数を「導関数」といいますが、積分して得られる関数を何というでしょう？,原始関数,
英語で「大統領」のことをプレジデントといいますが、「首相」のことを何というでしょう？,プライム・ミニスター【「プライム」「プレミア」も○】,
ホワイトハウスが位置しているのは、ワシントンD.C.ペンシルベニア通りの何番地でしょう？,1600番地,
映画『ラストサムライ』にも士官兵役で出演したことがある、テレビ番組『逃走中』のナレーションで知られる、オーストラリア出身のナレーターは誰でしょう？,マーク・大喜多(－・おおきた) (スルー),
パティ・ペイジや江利チエミが歌って大ヒットした、ピー・ウィー・キングが作った曲にレッド・スチュワートが詞を付けた、カントリー・ミュージックを代表する歌曲は何でしょう？,『テネシーワルツ』,
英語で、「素数」をプライム・ナンバーといいますが、「複素数」を何というでしょう？,コンプレックス・ナンバー[complex number],
日本のスポーツスタジアムで初めて、オープン時からネーミングライツが適用された、ジェフ千葉がホームとしている千葉市のサッカー場は何でしょう？,フクダ電子アリーナ (スルー),
食器洗い乾燥機の日、おでんの日、猫の日といえば、いずれも何月何日でしょう？,2月22日,
発行会社の新株を一定価格で買う権利を付けた社債のことを「何債」というでしょう？,ワラント債,
サーフィンをしないのに、サーファーのような格好をしている人を俗に何というでしょう？,陸サーファー（おか－）,
コンピューターソフトの開発者が密かに隠したユーモアのあるメッセージのことを、復活祭に欠かせないものにたとえて何というでしょう？,イースター・エッグ,
フランス人を中心とする入植が行われた歴史的経緯から、カナダで唯一、フランス語のみを公用語に定めている州はどこでしょう？,ケベック州,
2020年の東京オリンピックにスケート/ボードで出場することを目指している、スノーボードとの二刀流で話題のスポーツ選手は誰でしょう？,平野歩夢(ひらの・あゆむ) (幡野1×),
充分に準備して洞窟探検をする人を「ケイバー」というのに対し、充分な装備なしに洞窟探検をする人を何というでしょう？,スぺランカー,
今から100年前の1914年に生まれた、代表作に日本でアニメ化もされた『ムーミン』シリーズがあるフィンランドの児童文学作家は誰でしょう？,トーベ・ヤンソン,
ライフル射撃における射撃の三姿勢とは、立射、伏射と何でしょう？,膝射,
日本語を排し、英語を日本の国語とすることを主張した、初代文部大臣を務めた政治家は誰でしょう？,森有礼,
漫画の作成において、ある範囲を黒く塗りつぶすことを俗に何というでしょう？,ベタ,
手に入れることが困難なスポーツやコンサートの入場券のことを、一般に何というでしょう？,プラチナペーパー【「プラチナチケット」も○】,
プロテスタント教徒の信仰の自由を認め、ユグノー戦争が終結を見た、1598年にアンリ4世が発した勅令は何でしょう？,ナントの勅令,
ゴルフのバンカーの中でも、特にフェアウェイを横切るようにして作られたものを「何バンカー」というでしょう？,クロスバンカー,
鼠径・臍・椎間板などで起こりやすい、臓器などが本来あるべき位置からずれてしまった状態のことを何というでしょう？,ヘルニア,
肺や気管支に異常がある時に聞こえる、呼吸に伴う雑音のことを何というでしょう？,ラッセル音【ラ音】,
スタンディング、リリース、ガイド、アローの4種類がある、ボウリングのレーンに描かれている投球の目印となる三角形を何というでしょう？,スパット,
正式には「溜席（たまりせき）」という、大相撲において土俵に最も近い席のことを俗に何というでしょう？,砂かぶり【「砂かぶり席」も○】,
日本語では「星群」という、夏の大三角形などのように、星を結んでつくられる図形のことを総称して何というでしょう？,アステリズム,
首都をローブラルグラッドに置く、ジョナサン・スウィフトの小説『ガリヴァー旅行記』に登場する巨人の国は何でしょう？,ブロブディンナグ【「ブロブディングナグ」も○】,
映画『死刑台のメロディ』の題材となった、1920年のアメリカで、2人のイタリア系移民が冤罪と目されるまま処刑された事件を何というでしょう？,サッコ・ヴァンゼッティ事件,
彼の忌日は「木堂忌」と呼ばれている、1932年に起こった五・一五事件で暗殺された当時の内閣総理大臣は誰でしょう？,犬養毅,
童謡『ふしぎなポケット』で、ポケットの中に入っていると歌われているものは何でしょう？,ビスケット,
ここに世界最長の吊り橋が建設中である、イタリア本土とシチリア島との間に位置する海峡は何でしょう？,メッシーナ海峡,
消防庁が定める火災の焼損程度とは、全焼、半焼、部分焼けと何でしょう？,ぼや,
日本で初めて足のない幽霊を描いた、代表作に『孔雀牡丹図』や『雪松図屏風』などがある絵師は誰でしょう？,円山応挙,
複数の運動を組み合わせ、それを繰り返して行うトレーニングを「何トレーニング」というでしょう？,サーキットトレーニング,
息子に第二次国共合作の立役者となった「学良」を持つ、1928年、関東軍の謀略により奉天に向かう列車ごと爆殺された中国の政治家は誰でしょう？,張作霖,
産業において「生産の三要素」と呼ばれるものは、土地、資本と何でしょう？,労働【「労働力」も○】,
「我が子には世の中の辛さを経験させたほうが良い」という意味のことわざを、「可愛い子には『何』をさせよ」というでしょう？,旅,
その天井画はマルク・シャガールによって描かれた、スカラ座、コロン劇場とともに「世界三大劇場」に数えられるパリの劇場は何でしょう？,オペラ座【ガルニエ宮】,
宝くじで1等が出なかった時、賞金を次回に持ち越すことを何というでしょう？,キャリーオーバー,
枠組みとなる部材のサイズからこう呼ばれる、規格化された柱を枠組みとし、床や壁などを箱状に組み上げる建築法を何というでしょう？,ツーバイフォー,
阪神大震災で亡くなった人を追悼するとともに、街の復興を願って1995年から毎年神戸市で開催されている、通りや広場などを電飾で彩る祭典を何というでしょう？,神戸ルミナリエ,
ウイグル語で「一度入ったら出られない」という意味がある、世界で2番目に大きいアジアの砂漠は何でしょう？,タクラマカン砂漠,
地球や太陽の磁場は、天体内部の流体が運動していることによって生まれていると考える理論のことを、「発電機」を意味する英語から「何理論」というでしょう？,ダイナモ理論,
今年（2014年）1月に行われた「テニス全豪オープン」女子シングルスにおいて、最年長となる31歳で同大会優勝を成し遂げた、中国のテニス選手は誰でしょう？,李娜（リー・ナ）,
イタリア語で「茎」という意味がある、胴体のみをかたどった彫刻のことを何というでしょう？,トルソー,
ネルトリンゲンやローテンブルクなどの都市を経由する、ヴュルツブルクとフュッセンを結ぶドイツの街道は何でしょう？,ロマンチック街道,
抗がん剤のアクチノマイシンや結核治療薬のストレプトマイシンを発見した生化学者は誰でしょう？,セルマン・ワクスマン,
ハロゲンと呼ばれる5つの元素とは、フッ素、塩素、臭素、ヨウ素と何でしょう？【元素名で解答すること】,アスタチン,
第46回全国大学ラグビー選手権以降、現在まで8連覇を達成している大学はどこでしょう？,帝京大学,
「秋になると夕暮れが早くなる」という意味のことわざを、井戸水を汲み上げる道具を用いて「秋の日は何」というでしょう？,釣瓶落とし,
中国武術で見られる、右手の拳を左手の掌（てのひら）に当ててお辞儀する挨拶を何というでしょう？,抱拳礼【包拳礼】,
ホワイトボードに漢字を書き、「Why!？Japanese people!？」とツッコミを入れるネタで知られる、アメリカ出身のピン芸人は誰でしょう？,厚切りジェイソン,
師匠にティコ・ブラーエを持ち、惑星の運動に関する3つの法則を提唱した、ドイツの天文学者は誰でしょう？,ヨハネス・ケプラー,
原稿を読み間違えたことから「へごちん」の愛称で呼ばれる、『BanG Dream！（バンドリ）』の山吹沙綾や『アイドルマスターシンデレラガールズ』の島村卯月などを演じた声優は誰でしょう？,大橋彩香,
寄付することを意味する「カンパ」とは、何という言葉を略したものでしょう？,カンパニア,
北極圏や南極圏の冬に見られる、1日を通じて太陽が昇らない現象を何というでしょう？,極夜,
麻雀においてカンをしたときに山から1枚引いてくる牌のことを何というでしょう？,嶺上牌（リンシャンパイ）,
背の低いコーラルガーデンや、背の高いフォレストファイアなどの品種がある、花がニワトリのトサカに似ていることから名付けられたヒユ科の植物は何でしょう？,ケイトウ,
スターバック、エイハブ、イシュメルなどの人物が登場する、ハーマン・メルヴィルの小説は何でしょう？,『白鯨』,
代表曲に『タマーラ』や『ルーシ』などがある、ロシア五人組のまとめ役として有名な作曲家は誰でしょう？,ミリイ・バラキレフ,
雑誌において、最新号以外のものを英語で何というでしょう？,バックナンバー,
コールサインはJOQRであり、ステーションソングも『QRソング』というラジオ局は何でしょう？,文化放送,
2003年の第1回はフランスのジャン＝ピエール・セールが受賞した、ノルウェー科学文学審議会が主催する数学の賞は何でしょう？,アーベル賞,
アンクーシャという杖を手にしていることもある、4本の腕とゾウの頭を持つ、ヒンドゥー教の学問の神は誰でしょう？,ガネーシャ,
山口県萩市の自生地は国の天然記念物に指定されている、その実は雪うさぎの目として使われることでも有名なメギ科の植物は何でしょう？,ナンテン,
漫画『NARUTO-ナルト-』の奈良シカマルが将棋を指しているのを見て将棋に興味を持ったという、昨年（2015年）10月、外国人初のプロ女流棋士となった人物は誰でしょう？,カロリーナ・ステチェンスカ,
男の子が父親に対抗心を抱き、母親の愛情を手に入れようとするコンプレックスのことを、ギリシア神話の登場人物から「何コンプレックス」というでしょう？,エディプスコンプレックス,
別名を「重力ターン」や「重力アシスト」という、天体の万有引力を利用して人工衛星などの速度や運動方向を変更する技術を何というでしょう？,スイングバイ,
日本語では「切分法」という、拍子のアクセントの位置を変えることで、リズムに変化を与える技法を何というでしょう？,シンコペーション,
四段目にある「塩谷判官（えんやはんがん）切腹の段」は「通さん場」の通称で呼ばれる、歌舞伎の三大名作に数えられる作品は何でしょう？,『仮名手本忠臣蔵』,
大統領や国王などの国家元首が来日した時には、礼砲を何発鳴らすことになっているでしょう？,21発,
ダーツにおけるゲームの1つ・カウントアップで、1ゲームで獲得できる最高得点は何点でしょう？,1440点,
エドワード・タイラーが著書『原始文化』で提唱した、世の中にあるすべてのものには霊魂が宿っているとする考えのことを何というでしょう？,アニミズム【汎霊説】,
ISAS（アイサス）、NAL（ナル）、NASDA（ナスダ）が統合され2003年に発足した、日本の宇宙開発などを担う国立研究法人は何でしょう？,JAXA【宇宙航空研究開発機構】,
最高峰は標高4167mのツブカル山である、ギリシア神話の巨人の名前が付けられた、アフリカの北西部を東西に貫く山脈は何でしょう？,アトラス山脈,
ベンゼンとプロペンを原料とし、アセトンとフェノールを作る工業的製法をこの反応でできる中間生成物から「何法」というでしょう？,クメン法,
音響システムの「5.1チャンネルサラウンド」で使われるスピーカーは全部でいくつでしょう？,6つ,
ラテン語で「小さな雌ヤギ」という意味がある、全天で6番目に明るいぎょしゃ座のα星は何でしょう？,カペラ[Capella],
白川澄子の死去に伴い、昨年（2015年）12月13日放送の『サザエさん』から中島くんの声を演じている声優は誰でしょう？,落合るみ,
昨年11月に発生したものは、最高水位187/cmと観測史上2位を記録した、ヴェネツィアで見られる水位の異常上昇のことを何というでしょう？,アクア・アルタ (北澤②⇒WIN!),
「ボーカロイ/ド」や「ボカロ」という言葉を商標登録している企業は何でしょう？,ヤマハ株式会社 (飯塚①),
ゴルフにおいて、1人の選手がコースに持ち込むことができるクラブの本数は最大何本でしょう？,14本,
湿度計に設けられた乾球と湿球のうち、普通、より低い温度を示すのはどちらでしょう？,湿球,
これまでにアメリカス・カップで優勝したことのある4つの国とは、アメリカ、オーストラリア、ニュージーランドとどこでしょう？,スイス連邦,
先月（2011年10月）、スイスの製薬会社・ナイコメッドを買収した、栄養ドリンクのアリナミンなどを販売している日本の製薬会社は何でしょう？,武田薬品工業株式会社【「武田薬品工業」「タケダも○】,
かつて「みつばち座」と呼ばれた星座は「はえ座」ですが、「インドのみつばち座」と呼ばれた星座は何でしょう？,ふうちょう座,
書道における紙のサイズで、縦1/36cm、横35cmの細長いものを何というでしょう？,条幅【半切(はんせつ)】 (植田×：5－4),
救急車などが通り過ぎる時に見られる、音源と観測者との速度によって周波数が変化する現象を、発見したオーストリアの物理学者から「何効果」というでしょう？,ドップラー効果,
作者の死後、友人のマックス・ブロートによって出版された、伯爵の依頼を受けた測量技師のKを主人公とする、フランツ・カフカの小説は何でしょう？,『城』,
道路交通法の規定では、第二種運転免許を取得するには何歳以上でなければならないと定められているでしょう？,21歳,
光源氏の死を暗示しているとされる、『源氏物語』の巻で唯一中身が存在しないものは何でしょう？,『雲隠』,
ジョルジュ・ビゼーの『子どもの遊び』やヨハネス・ブラームスの『ハンガリー舞曲集』などで行われる、1台のピアノを2人で演奏することを何というでしょう？,連弾,
東北地方の行事「芋煮会」や、ことわざ「芋を洗うよう」という時の「芋」とは、ともに何という芋のことでしょう？,サトイモ,
クロード・モネの『睡蓮』やエル・グレコの『受胎告知』を所蔵している、倉敷美観地区の一角を成す美術館は何でしょう？,大原美術館,
かつて入浴の際に服などを包んだことに由来する、物を包んで持ち運ぶための布を何というでしょう？,風呂敷,
「異なる金属を接合して温度差を設けると電圧が生じる」という熱電効果のことを、発見したエストニアの物理学者の名前から「何効果」というでしょう？,ゼーベック効果,
準中型自動車といえば、車両総重量が何トン未満の車のことでしょう？,7.5トン,
車を加速させる装置はアクセルですが、電車を加速させる装置は何でしょう？,マスコン【「マスター・コントローラー」も○】,
電気抵抗の逆数で表される、ドイツの物理学者の名が付いた、電流の流れやすさを表すSI組立単位は何でしょう？,ジーメンス,
中心都市はストレイモイ島に位置するトースハウンである、ヴァイキングの伝統を色濃く残すデンマーク領の諸島は何でしょう？,フェロー諸島,
中国の立法機関「全人代」は、何という言葉の略でしょう？,全国人民代表大会,
ルーマニア国歌の2番に登場する、ローマ帝国最大の領土を築き上げた、五賢帝の2番目に当たる皇帝は誰でしょう？,トラヤヌス,
収蔵作品数では世界一の規模を誇る、フランス語で「隠れ家」という意味があるサンクトペテルブルクの美術館は「何美術館」でしょう？,エルミタージュ美術館 [HermitageMuseum],
一般に「四大中華料理」と呼ばれる4つの料理とは、北京料理、広東料理、四川料理と何でしょう？,上海料理,
開拓地で水を掘り当て、人々が喜ぶ姿を歌った、ヘブライ語で「水だ、水だ」という意味があるイスラエル民謡は何でしょう？,『マイム・マイム,
「カルカッシ」といえば、何という楽器の教則本でしょう？,ギター,
ずばり、新月の月齢はいくつでしょう？,0,
ことわざで、「あることに夢中になっている者は周囲をかえりみる余裕がない」ということを、「何を追う者は山を見ず」というでしょう？,鹿,
人の肛門近くにあるとされる架空の臓器で、河童がこれを抜くといわれることで知られるのは何でしょう？,尻小玉,
RNAにある4種類の塩基とは、アデニン、グアニン、シトシンと何でしょう？,ウラシル,
昨年（2010年）11月には「PART 1」が、来月には「PART 2」が公開される、映画『ハリー・ポッター』シリーズ第7作のタイトルは何でしょう？,『ハリー・ポッターと死の秘宝』,
資格取得のための費用を払わせ、受講者からお金を巻き上げる悪徳商法のことを、資格の名前によく使われる漢字1文字から「何商法」というでしょう？,士商法（さむらいしょうほう）,
『ロンドンハーツ』や『アメトーーク！』のプロデュースを手掛けている、テレビ朝日所属のゼネラルプロデューサーは誰でしょう？,加地倫三（かぢ・りんぞう）,
三大批判書の『純粋理性批判』、『実践理性批判』、『判断力批判』を著した、ドイツの哲学者は誰でしょう？,イマヌエル・カント [ImmanuelKant],
現在の2円切手の図柄は「エゾユキウサギ」ですが、2002年に廃止された時の2円切手の図柄は何だったでしょう？,秋田犬,
ポール・セザンヌが生涯にわたって描き続けた、フランス南部にそびえる標高1011mの山は何でしょう？,サント・ヴィクトワール山,
1839年に発布された、オスマン帝国国民の平等や裁判の公開などをうたった勅令で、これによってタンジマートが始まったことで知られるのは何でしょう？,ギュルハネ勅令,
現在では「豪快で大胆な/様子」という誤用が多く見られる、劉蛻(りゅうぜい)という人物が初めて科挙に合格した逸話から、「誰も成し得なかったことを初めて達成すること」を意味する言葉は何でしょう？,破天荒 (上山②⇒WIN!),
現在のさいたま市の元となった4つの市とは、浦和市、大宮市、与野市と何でしょう？,岩槻市,
ミョウバンが代表例である、2種類以上の塩（えん）が一定の組成で結合した化合物を何というでしょう？,複塩,
世界にある二重内陸国は、リヒテンシュタインとどこでしょう？,ウズベキスタン共和国,
イタリア語で「茎」という意味がある、胴体のみをかたどった彫刻のことを何というでしょう？,トルソー,
1996年までは「マドラス」と呼ばれていたインドの都市はどこでしょう？,チェンナイ,
鎌倉時代に起こった元寇で、1度目の戦いは「文永の役」ですが、2度目の戦いは何でしょう？,弘安の役,
5種類ある正多面体の頂点の数を合計すると何個になるでしょう？,50個,
表面にマグマが流れた跡が見られるためこの名が付いた、白っぽい見た目をしている火山岩は何でしょう？,流紋岩,
アナログ式の目/覚まし時計において、アラームが鳴る時刻を設定するための針を何というでしょう？,目安針 (ラ①：渡辺),
面積が672.38k㎡であり、奈良県の面積のおよそ6分の1を占める、日本一広い村はどこでしょう？,十津川村,
英語では「all simples」という、麻雀において2から8の数牌のみで作られる役のことを何というでしょう？,断么（タンヤオ）【「断么九（タンヤオチュー）」も○】,
お笑いコンビ・ロンドンブーツ1号2号の2人のメンバーに共通する苗字は何でしょう？,田村,
卓球やテニスなどで、互いの選手が連続してボールを打ち合うことを何というでしょう？,ラリー,
ニュージーランドのトンガリロ国立公園やペルーのマチュ・ピチュなどのように、世界遺産の中でも文化遺産と自然遺産の両方の性質を有しているもののことを何というでしょう？,世界複合遺産【「複合遺産」も○】,
お笑いコンビ・ココリコを構成する2人のメンバーとは、ボケの田中直樹（たなか・なおき）とツッコミの誰でしょう？,遠藤章造（えんどう・しょうぞう）,
その名付け親は儒学者の頼山陽である、大分県の山国川流域にある渓谷は何でしょう？,耶馬渓,
分数において、分母と分子を区切る線のことを何というでしょう？,括線,
大友宗麟や大村純忠など、キリスト教に入信した大名のことを何というでしょう？,キリシタン大名,
ロープに付けた結び目で速度を測っていたことから、英語で「結び目」という意味がある、「1時間に1海里進む速さ」を1とする単位は何でしょう？,ノット,
ミュンヘンオリンピック・男子柔道軽量級で金メダルを獲得したジョージアの柔道家で、アントニオ猪木（－・いのき）が異種格闘技戦で唯一負けた相手なのは誰でしょう？,ショータ・チョチョシビリ,
