かいたい（預かった金銭・物品などを持ち逃げすること。）,拐帯,かいたい（預かった金銭・物品などを持ち逃げすること。）
かいこう（ひろげて盛んにすること。制度・事業などに用いる。）,恢弘、恢宏,かいこう（ひろげて盛んにすること。制度・事業などに用いる。）
かいぞう（自分の才能や知識などを目立たぬように隠すこと。）,晦蔵,かいぞう（自分の才能や知識などを目立たぬように隠すこと。）
はだける、ひらける、あける,開ける,はだける、ひらける、あける
つちくれ、かたまり,塊,つちくれ、かたまり
かいしょ（漢字の書体の一つ。）,楷書,かいしょ（漢字の書体の一つ。）
ほぐす,解す,ほぐす
ほぐれる、ほつれる,解れる,ほぐれる、ほつれる
ほどく,解く,ほどく
かしら、さきがけ,魁,かしら、さきがけ
ついえる,潰える,ついえる
いかいよう,胃潰瘍,いかいよう
えし,壊死,えし
いだく、なつく,懐く,いだく、なつく
ふところ,懐,ふところ
かいぎ（疑いをもつこと。）,懐疑,かいぎ（疑いをもつこと。）
はいかい（日本文学の一形態。）,俳諧,はいかい（日本文学の一形態。）
ひのき,檜、桧,ひのき
かいこう（横ばいに歩くこと。左から右へ横書きに書く欧米などの文字。横文字。）,蟹行,かいこう（横ばいに歩くこと。左から右へ横書きに書く欧米などの文字。横文字。）
ばいか,貝貨,ばいか
だんがい,弾劾,だんがい
がいそう（急にせきこむこと。）,咳嗽,がいそう（急にせきこむこと。）
しわぶく、せく,咳く,しわぶく、せく
がいさい（物事の行き止まりになる所。）,涯際,がいさい（物事の行き止まりになる所。）
がいせんもん,凱旋門,がいせんもん
ふんがい,憤慨,ふんがい
むげ,無碍,むげ
しょうがいしゃ,障碍者、障害者,しょうがいしゃ
がいぜんせい,蓋然性,がいぜんせい
けだし,蓋し,けだし
がいはく（学問や知識が非常に広いさま。）,該博,がいはく（学問や知識が非常に広いさま。）
かんがいのうぎょう,灌漑農業,かんがいのうぎょう
がいこつ,骸骨,がいこつ
がいちゅう（よろいと、かぶと。）,鎧冑,がいちゅう（よろいと、かぶと。）
かいまみる,垣間見る,かいまみる
えんり（竹や柴などで目をあらく編んで作ったかき。）,垣籬,えんり（竹や柴などで目をあらく編んで作ったかき。）
じゅくし（よく熟れたかき。）,熟柿,じゅくし（よく熟れたかき。）
から,殻,から
くるわ,郭、廓,くるわ
じょうかく（おしろ。）,城郭,じょうかく（おしろ。）
おぼつかない,覚束ない,おぼつかない
はなわ,塙,はなわ
ひかくきゅう,比較級,ひかくきゅう
こうちょ（きわだってはっきりしていること。）,較著,こうちょ（きわだってはっきりしていること。）
かくせい（これまでの不正を取り除き、清めること。）,廓清、郭清,かくせい（これまでの不正を取り除き、清めること。）
つかむ,掴む、?む,つかむ
かくしゃく（あかあかと盛んに光り輝くさま。）,赫灼,かくしゃく（あかあかと盛んに光り輝くさま。）
しかと,確と,しかと
しっかり,確り,しっかり
えもの,獲物,えもの
かくとく,獲得,かくとく
いかく,威嚇,いかく
しゅうかく,収穫,しゅうかく
がくふ（妻の父親。）,岳父,がくふ（妻の父親。）
きんつば,金鍔,きんつば
ひたい,額,ひたい
うわあご、じょうがく,上顎,うわあご、じょうがく
がくぎょ（わに。）,鰐魚,がくぎょ（わに。）
かけじく,掛け軸,かけじく
かし（植物。）,樫,かし（植物。）
せきこ（砂嘴、砂州、沿岸州などによって海の一部が外海と隔てられてできた湖沼。）,潟湖,せきこ（砂嘴、砂州、沿岸州などによって海の一部が外海と隔てられてできた湖沼。）
かっこ（）,括弧,かっこ（）
くくる、くびる,括る,くくる、くびる
くびれる,括れる,くびれる
そうかつ（まとめる。）,総括,そうかつ（まとめる。）
どうかつ,恫喝,どうかつ
こかつ（かれる。）,枯渇,こかつ（かれる。）
やはず、はず,筈,やはず、はず
かっとう,葛藤,かっとう
ぬめる、すべる,滑る,ぬめる、すべる
ぬめぬめ,滑滑,ぬめぬめ
かっくう,滑空,かっくう
かちいろ、かっしょく,褐色,かちいろ、かっしょく
ちょっかつ,直轄,ちょっかつ
かつ（and）,且つ,かつ（and）
まさに,且に,まさに
こうしょ（一時のまにあわせ。）,苟且,こうしょ（一時のまにあわせ。）
こしゅ（老人、とるに足らない者、落ち目の身などのたとえ。）,枯株,こしゅ（老人、とるに足らない者、落ち目の身などのたとえ。）
ふそう（炊事道具。）,釜竈,ふそう（炊事道具。）
れんり（かまのようにするどいこと。）,鎌利,れんり（かまのようにするどいこと。）
ざんがい（賊や相手の勢力を討ち滅ぼす。）,斬刈,ざんがい（賊や相手の勢力を討ち滅ぼす。）
ひる（かわく。）,干る,ひる（かわく。）
かんかんがくがく,侃々諤々,かんかんがくがく
はこだて,函館、箱館,はこだて
かむる,冠る,かむる
かんいん,姦淫,かんいん
かんきつるい,柑橘類,かんきつるい
こうじ、みかん,柑,こうじ、みかん
かんしゅ（さらし首。）,竿首,かんしゅ（さらし首。）
さお,竿,さお
かんじ（にっこりとほほえむさま。）,莞爾,かんじ（にっこりとほほえむさま。）
かんべん,勘弁,かんべん
わずらう,患う,わずらう
すげ、すが,菅,すげ、すが
かんろく,貫禄,かんろく
わめく,喚く,わめく
こたえる、こらえる、たえる,堪える,こたえる、こらえる、たえる
かんにんぶくろ,堪忍袋,かんにんぶくろ
たんのう,堪能,たんのう
あえない,敢えない,あえない
かんこう（困難などをものともせず、思い切って行うこと。）,敢行,かんこう（困難などをものともせず、思い切って行うこと。）
ひつぎ,棺,ひつぎ
かんおけ,棺桶,かんおけ
まま（ときどき。）,間々,まま（ときどき。）
かんじつげつ（用事や仕事のないひまな時期。あくせくせず、心に余裕のあること。）,閑日月,かんじつげつ（用事や仕事のないひまな時期。あくせくせず、心に余裕のあること。）
かんこく（山と山の間のくぼんだ所。）,澗谷,かんこく（山と山の間のくぼんだ所。）
ゆるゆる,緩々,ゆるゆる
ぬるび,緩火,ぬるび
いかん（思い通りにいかないで、心残りなこと。）,遺憾,いかん（思い通りにいかないで、心残りなこと。）
かんそう（詩歌や文章。）,翰藻,かんそう（詩歌や文章。）
やかた、たち、たて,舘、館,やかた、たち、たて
かんし（死んで君主などをいさめること。）,諫死,かんし（死んで君主などをいさめること。）
かんがみる,鑑みる,かんがみる
がんぐ、おもちゃ,玩具,がんぐ、おもちゃ
もてあそぶ,玩ぶ,もてあそぶ
かり、ガン,雁,かり、ガン
かたくな,頑,かたくな
がんみ（食物をよくかんで味わうこと。）,翫味、玩味,がんみ（食物をよくかんで味わうこと。）
がんしゅ（病気。）,癌腫,がんしゅ（病気。）
がんさく,贋作,がんさく
いわお,巌,いわお
がんとう（大きな岩の上。）,巌頭,がんとう（大きな岩の上。）
おもねる,阿る,おもねる
あしゃ（言葉の不自由な人。）,?者,あしゃ（言葉の不自由な人。）
あぜん,?然,あぜん
あせい（みだらな音楽。カエルの鳴く声。）,蛙声,あせい（みだらな音楽。カエルの鳴く声。）
きゅうあい（宮中に仕える美女。）,宮娃,きゅうあい（宮中に仕える美女。）
あいさつ,挨拶,あいさつ
まなむすめ,愛娘,まなむすめ
あいまい,曖昧,あいまい
あくさく、あくせく,?促,あくさく、あくせく
あくおん（あついめぐみ。手あつい恩恵｡）,渥恩,あくおん（あついめぐみ。手あつい恩恵｡）
へす,圧す,へす
あっせん,斡旋,あっせん
こく、しごく,扱く,こく、しごく
ずつ,宛,ずつ
さながら,宛ら,さながら
らんき（山のなかの、ひんやりとうるおった空気。）,嵐気,らんき（山のなかの、ひんやりとうるおった空気。）
あんま,按摩,あんま
いおり,庵,いおり
あんば（体操器具。）,鞍馬,あんば（体操器具。）
もってのほか,以ての外,もってのほか
いてき（外国人を蔑んでいう言葉）,夷狄,いてき（外国人を蔑んでいう言葉）
きぬぎぬ（男女が一夜を共にし、迎えた朝。また、その朝の別れ。）,衣衣（後朝）,きぬぎぬ（男女が一夜を共にし、迎えた朝。また、その朝の別れ。）
いろり,囲炉裏,いろり
じょうめん（老翁を表す能面の総称。）,尉面,じょうめん（老翁を表す能面の総称。）
たいい（軍の階級。）,大尉,たいい（軍の階級。）
いしゅく,萎縮,いしゅく
しぼむ,萎む,しぼむ
しおれる,萎れる,しおれる
しなびる,萎びる,しなびる
ごいりょく,語彙力,ごいりょく
あし、よし,葦,あし、よし
あめ（おいしい。）,飴,あめ（おいしい。）
いあん,慰安,いあん
いわゆる、ショイ,所謂,いわゆる、ショイ
いわれ,謂れ,いわれ
いくいく（香りが高いさま。文化・文物の盛んなさま。）,郁郁,いくいく（香りが高いさま。文化・文物の盛んなさま。）
いき（長崎県の島。）,壱岐,いき（長崎県の島。）
はぐれる,逸れる,はぐれる
はやる、はしる,逸る,はやる、はしる
こぼれる、あふれる,溢れる,こぼれる、あふれる
いつり（余分の利益。）,溢利,いつり（余分の利益。）
いんか（聞き入れて許すこと。）,允可,いんか（聞き入れて許すこと。）
おえつ,嗚咽,おえつ
じびいんこうか,耳鼻咽喉科,じびいんこうか
えんか、えんげ,咽下,えんか、えんげ
むせぶ,咽ぶ,むせぶ
いんせき（血のつながりのない親戚。）,姻戚,いんせき（血のつながりのない親戚。）
らくいん（父親に認知されない庶子、私生児のこと。）,落胤,らくいん（父親に認知されない庶子、私生児のこと。）
いんとう（酒や異性とのみだらな遊びにふけること。）,淫蕩,いんとう（酒や異性とのみだらな遊びにふけること。）
おんいのせい,蔭位の制,おんいのせい
かげ、おかげ,蔭,かげ、おかげ
おんいん,音韻,おんいん
ゆうしょく（地位が高い職務。）,右職,ゆうしょく（地位が高い職務。）
うかい（まわり道すること。）,迂回,うかい（まわり道すること。）
うと（太陽と月。）,烏兎,うと（太陽と月。）
かばい（仏、菩薩の功徳をほめたたえて歌うこと。）,歌唄,かばい（仏、菩薩の功徳をほめたたえて歌うこと。）
うつうつ（草木がこんもりと生い茂るさま。心がふさいで気分が晴れないさま。）,蔚蔚,うつうつ（草木がこんもりと生い茂るさま。心がふさいで気分が晴れないさま。）
うっけつ,鬱血,うっけつ
うっとうしい,鬱陶しい,うっとうしい
うね,畝,うね
うんぬん,云々,うんぬん
とこしえ,永,とこしえ
えいこう（船が他の船を引いて航行すること。）,曳航,えいこう（船が他の船を引いて航行すること。）
はえ（名誉。）,栄え,はえ（名誉。）
ろうえい、ろうせつ,漏洩,ろうえい、ろうせつ
えいき（月が満ちたり欠けたりすること。栄えることと衰えること。）,盈虧,えいき（月が満ちたり欠けたりすること。栄えることと衰えること。）
ぎょくえい（水晶。）,玉瑛,ぎょくえい（水晶。）
えいたん,詠嘆,えいたん
ようごう（神仏が仮の姿となって、この世に現れること。）,影向,ようごう（神仏が仮の姿となって、この世に現れること。）
えいだん（天子・天皇の決断。）,叡断,えいだん（天子・天皇の決断。）
えいきごう（♯）,嬰記号,えいきごう（♯）
やくびょうがみ,疫病神,やくびょうがみ
えつらく,悦楽,えつらく
えっけん（貴人や目上の人にお目にかかること。）,謁見,えっけん（貴人や目上の人にお目にかかること。）
けみする,閲する,けみする
まろやか,円やか,まろやか
まどか,円か,まどか
えんぜん（ぴったり合うさま。おおわれて、暗いさま。）,奄然,えんぜん（ぴったり合うさま。おおわれて、暗いさま。）
ひいては,延いては,ひいては
えんち（園地。）,苑地,えんち（園地。）
えんこん,怨恨,えんこん
えんぺい（おおい隠すこと。月が他の星をさえぎり隠す現象。）,掩蔽,えんぺい（おおい隠すこと。月が他の星をさえぎり隠す現象。）
えんそく（土砂などを用いて水の流れをせきとめること。）,堰塞,えんそく（土砂などを用いて水の流れをせきとめること。）
さいえん（すぐれた女性。）,才媛,さいえん（すぐれた女性。）
えんげん,淵源,えんげん
えんせいかん,厭世観,えんせいかん
ましら,猿,ましら
とび、とんび,鳶,とび、とんび
えんけん（いかりがた。）,鳶肩,えんけん（いかりがた。）
えんきょ（仕事をせずに、くつろいで過ごすこと。）,燕居,えんきょ（仕事をせずに、くつろいで過ごすこと。）
えんおう（おしどり。）,鴛鴦,えんおう（おしどり。）
つややか、あでやか,艶やか,つややか、あでやか
なまめかしい,艶めかしい,なまめかしい
えんしょ（恋文。）,艶書,えんしょ（恋文。）
おいて,於いて,おいて
くぼむ、へこむ,凹む,くぼむ、へこむ
おうとつ,凹凸,おうとつ
おうせい,旺盛,おうせい
おうぶん（ヨーロッパで用いられる文字。また、それを使って書かれた文章。）,欧文,おうぶん（ヨーロッパで用いられる文字。また、それを使って書かれた文章。）
おうだ（なぐる。）,殴打,おうだ（なぐる。）
おきな,翁,おきな
おうおう（おじいさんとおばあさん。）,翁媼,おうおう（おじいさんとおばあさん。）
かおう（あひる。）,家鴨,かおう（あひる。）
ふすま、わたいれ、あお,襖,ふすま、わたいれ、あお
すおう（昔の服。武家装束。）,素襖,すおう（昔の服。武家装束。）
うぐいす,鶯,うぐいす
おうせん（試験の合格・出世・転居などを祝う語。）,鶯遷,おうせん（試験の合格・出世・転居などを祝う語。）
かもめ,鴎,かもめ
おうめい（隠居すること。）,?盟,おうめい（隠居すること。）
おうむ,鸚鵡,おうむ
いんこ,鸚哥,いんこ
おっくう,億劫,おっくう
こうふ（小高いおか。）,岡阜,こうふ（小高いおか。）
おくそく,憶測、臆測,おくそく
ぐはんしょうねん,虞犯少年,ぐはんしょうねん
おそれ,虞,おそれ
しゃにん（任務を辞めること。）,卸任,しゃにん（任務を辞めること。）
ぬるい、ぬくい,温い,ぬるい、ぬくい
