これの対義語は「ナショナルブランド」である、小売店が独自に作ったブランドのことを「何ブランド」というでしょう？,プライベートブランド【ストアブランド】,,,,
先月（2011年10月）、自宅で首を吊って亡くなっているのが発見された、代表作に、昨年（2010年）から『イブニング』に連載されていた『よいこの黙示録』などがある漫画家は誰でしょう？,青山景,,,,
確率微分方程式における「補題」に名を残す日本の数学者で、第1回ガウス賞を受賞したことで有名なのは誰でしょう？,伊藤清,,,,
ドッジボールのルールでは、ボールを捕った選手は何秒以内に投げなければならないと定められているでしょう？,5秒,,,,
ニュージーランドのトンガリロ国立公園やペルーのマチュ・ピチュなどのように、世界遺産の中でも文化遺産と自然遺産の両方の性質を有しているもののことを何というでしょう？,世界複合遺産【「複合遺産」も○】,,,,
日本語では「熱素」と呼ばれる、物体が熱くなる時に流れ込み、冷える時に流れ出るとされた架空の物質を何というでしょう？,カロリック,,,,
源泉から湧き出たお湯を浴槽に入れ、溢れたお湯を循環させずに排出する形式の風呂を何というでしょう？,掛け流し【「源泉掛け流し」も○】,,,,
毎週月曜日に市場が開かれた町を起源とすることから、現地の言葉で「月曜日」という意味がある、タジキスタンの首都はどこでしょう？,ドゥシャンベ,,,,
代表曲に『みちのく小唄』や『新宿の女』などがある演歌歌手で、娘にシンガーソングライターの宇多田ヒカル（うただ・－）を持つことで知られるのは誰でしょう？,藤圭子（ふじ・けいこ）,,,,
着陸した飛行機を駐機場所まで誘導する専門員のことを何というでしょう？,マーシャラー【「航空機誘導員」も○】,,,,
絵画を描く際、絵の具をかき混ぜるために用いる板のことを何というでしょう？,パレット,,,,
鳥羽水族館で飼育されている「No.1」は4年間エサを食べていない、きわめて少食なスナホリムシ科の生物でしょう？,ダイオウグソクムシ,,,,
1651年、徳川家綱の将軍就任をきっかけに幕府転覆を狙って由井正雪らが起こした事件のことを、当時の元号から何というでしょう？,慶安の変【「慶安事件」も○】,,,,
部屋の気密性や防水性を高めるため、隙間をパテなどで埋めることを何というでしょう？,コーキング,,,,
アフガニスタンの首都は「カブール」ですが、トルクメニスタンの首都はどこでしょう？,アシガバード【アシガバート、アシガバット、アシハバード】,,,,
「マグネシウム」の由来となった「マグネシア地方」は、現在の何という国にあるでしょう？,ギリシャ共和国,,,,
パソコンの表計算ソフトにおいて、値を入力するための四角いマスのことを何というでしょう？,セル,,,,
1954年にノーベル化学賞、1962年にノーベル平和賞を受賞し、唯一単独でノーベル賞を2度受賞したアメリカの化学者は誰でしょう？,ライナス・ポーリング[Linus Pauling],,,,
絵画『オルナス伯の埋葬』を描いたのはエル・グレコですが、『オルナンの埋葬』を描いた画家は誰でしょう？,ギュスターヴ・クールベ[Gustave Courbet],,,,
第一次松方正義内閣では農商務大臣に就任している、日本赤十字社を設立した佐賀藩出身の政治家は誰でしょう？,佐野常民,,,,
イラクにおける2つの公用語は、アラビア語と何でしょう？,クルド語,,,,
ハワイ諸島の最北端に位置する島で、ディズニー映画『リロ・アンド・スティッチ』では物語の舞台になっているのはどこでしょう？,カウアイ島,,,,
弦を地面と水平に張ったピアノを「グランド・ピアノ」というのに対し、弦を地面と垂直に張ったピアノを「何ピアノ」というでしょう？,アップライト・ピアノ,,,,
元々は「人間が1日に消費する大麦の量」を基準としている、ボウリング球の重さなどを表すときに用いられる質量の単位は何でしょう？,ポンド,,,,
ファッションブランド「ハンティングワールド」のロゴに描かれている動物は何でしょう？,ゾウ,,,,
フランス語で「最新の流行」という意味がある、プリンなどのお菓子にアイスクリームやフルーツを添えたもののことを何というでしょう？,ア・ラ・モード[a la mode],,,,
北朝鮮の国会において一党独裁体制を敷いている、同国の国会における第一党は何でしょう？,朝鮮労働党,,,,
タバコの不始末による火事で亡くなった、代表作に『三国志』、『鉄人28号』、『魔法使いサリー』などがある漫画家は誰でしょう？,横山光輝,,,,
代表作に、ヒョウのピッパとの生活を描いた『いとしのピッパ』や、ライオンのエルザとの生活を描いた『野生のエルザ』などがある、チェコ出身の作家は誰でしょう？,ジョイ・アダムソン,,,,
今年（2011年）4月から公開された、上野動物園にやって来た2頭のジャイアントパンダの名前は、リーリーと何でしょう？,シンシン（真真）,,,,
子供をタレントにし、自分はそのマネージメントをする母親のことを和製英語で何というでしょう？,ステージママ,,,,
世界の国を英語でつづった時、スペルが「J」から始まる3つの国とは、日本、ジャマイカとどこでしょう？,ヨルダン・ハシミテ王国,,,,
ギリシア語で「さすらう」という意味の言葉を語源とする、正や負の電気を帯びた原子や分子のことを何というでしょう？,イオン,,,,
チェコのプラハで開催されるものが有名な、4年に1度行われる美術展覧会のことをイタリア語で何というでしょう？,カドリエンナーレ,,,,
1971年には『悲しみの青春』で金熊賞を受賞したイタリアの映画監督で、その他の代表作に『自転車泥棒』や『終着駅』などがあるのは誰でしょう？,ヴィットリオ・デ・シーカ,,,,
滝沢馬琴の読本『南総里見八犬伝』で、里見家の飼い犬・八房と結婚するも割腹自殺してしまう女性は誰でしょう？,伏姫（ふせひめ）,,,,
正式には「バーを越えながら前方抱え込み宙返り懸垂」という鉄棒の技を、初めて披露したアメリカの体操選手の名前から何というでしょう？,ゲイロード,,,,
『叶えられた祈り』という作品を執筆中に亡くなったアメリカの小説家で、映画化もされた『ティファニーで朝食を』の原作者として知られるのは誰でしょう？,トルーマン・カポーティ[Truman Capote],,,,
ヒラメの大漁が続き、その利用と保存のために考案されたとされる、仙台市名産のカマボコは何でしょう？,笹かまぼこ,,,,
「ブラックホールの蒸発」などの学説を発表した、「車いすの物理学者」と呼ばれるイギリスの物理学者は誰でしょう？,スティーヴン・ホーキング[Stephen Hawking],,,,
今から約5000年前は北極星であった、りゅう座のα星は何でしょう？,ツバーン【「トゥバン」も○】,,,,
徳川綱吉にも儒教を教えていたという経験を持つ江戸時代の儒学者で、新井白石をはじめ「木門十哲」と呼ばれる人材を輩出したことで知られるのは誰でしょう？,木下順庵,,,,
レーンを傷つけるためマナー違反とされる、ボウリングにおいて、ボールを山なりに投げてしまうことを何というでしょう？,ロフトボール,,,,
アフリカ大陸の面積の約3分の1を占める、世界一広い砂漠は何でしょう？,サハラ砂漠,,,,
計量スプーンで、「大さじ1杯」は15ccですが、「小さじ1杯」は何ccのことでしょう？,5cc,,,,
大学の助教授・犀川創平（さいかわ・そうへい）を主人公とする、小説家・森博嗣（もり・ひろし）のデビュー作であり、第1回メフィスト賞受賞作でもある小説は何でしょう？,『すべてがFになる』,,,,
ジンにブランデーやレモンジュースなどを加えて作られるカクテルで、その名はラッフルズ・ホテルのバーデンダーが生み出したことに由来するものは何でしょう？,シンガポール・スリング,,,,
校舎が古く、ツタが絡まっていることからその名がついたとされる、アメリカ東部にある8つの私立大学を総称して何というでしょう？,アイビー・リーグ,,,,
県の鳥をライチョウ、県の花をレンゲソウ、県の木をイチイと指定している都道府県はどこでしょう？,岐阜県,,,,
現在即位しているダライ・ラマは「ダライ・ラマ何世」でしょう？,14世,,,,
代表曲に『火刑台の上のジャンヌ・ダルク』や『クリスマス・カンタータ』などがある、フランス六人組の中で唯一のスイス人である作曲家は誰でしょう？,アルテュール・オネゲル,,,,
元々はマンホールの蓋として使われており、現在はサンタ・マリア・イン・コスメディン教会に飾られている、「ここに嘘つきが手を入れると抜けなくなる」という逸話で知られる石の彫刻は何でしょう？,真実の口,,,,
漢字の「右」と「左」のうち、1画目にはらいを書くのはどちらでしょう？,右,,,,
今年（2012年）10月には普天間基地への配備が完了した、アメリカのベル・ヘリコプターとボーイング・ロータークラフト・システムズが共同開発した軍用機は何でしょう？,オスプレイ【V-22】,,,,
アメリカ・自由の女神が被っている王冠には、いくつの突起が付けられているでしょう？,7つ,,,,
イギリス王室への批判とイギリス政府転覆以外のことであれば、何人も自由に演説を行うことができる、ロンドン、ハイド・パークの一角にある場所のことを何というでしょう？,スピーカーズ・コーナー,,,,
王水を作るのに必要な2つの酸とは、濃塩酸と何でしょう？,濃硝酸【「硝酸」のみでも○】,,,,
インドのカリカット港から輸出されたために名前がついた、インド産の木綿布のことを何というでしょう？,キャラコ,,,,
吹雪や霧などによって視界が奪われた時、ある場所を円を描くようにしてさまようことを何というでしょう？,リングワンデルング【輪形彷徨】,,,,
場合によってはソーダやウーロン茶などが用いられることがある、強いお酒を飲んだ後に続けて飲まれる水のことを何というでしょう？,チェイサー,,,,
英語では「ヘアー・オブ・ザ・ドッグ」という、二日酔いの悪い気分を緩和するために飲む酒を何というでしょう？,迎え酒,,,,
ナフタレンや二酸化炭素などで見られる、固体が直接気体に変化することを何というでしょう？,昇華,,,,
アンモニアを酸化して一酸化窒素を作り、それを空気で酸化させてから水に吸収させるという硝酸の製造方法を、開発者の名前から「何法」というでしょう？,オストワルト法,,,,
合衆国憲法・修正第5条に基づきアメリカ連邦裁判所が確立した、裁判前に被疑者に対して行われる4つの警告のことを、初めて通達された人物から「何警告」というでしょう？,ミランダ警告,,,,
ジョージ・スティーヴンスが第29回アカデミー監督賞を受賞した、俳優ジェームズ・ディーンの遺作として知られる映画は何でしょう？,『ジャイアンツ』,,,,
頭への打撃によって脳に障害を起こしたボクサーのことを、フラフラになっている様子が酔っ払いに見えることから何というでしょう？,パンチドランカー,,,,
アルベール・カミュの小説『異邦人』で、殺人の理由を「太陽がまぶしかったから」と述べた主人公の名前は何でしょう？,ムルソー,,,,
機織りの技術を伝えた人を「機織部（はたおりべ）」と呼んだことに由来する、日本人の名字の1つは何でしょう？,服部,,,,
韓国語で「一つの国」という意味がある、現・韓国大統領、李明博（イ・ミョンバク）が所属している政党は何でしょう？,ハンナラ党,,,,
ともに「秋」を意味する「フォール」と「オータム」を英語でつづった時、共通するアルファベットは何でしょう？,a,,,,
信号に表示されるマークで、緑色の矢印は「車の進行」を示しますが、黄色の矢印は「何の進行」を示すでしょう？,路面電車,,,,
現在のものは1925年に再建された3代目である、フランスの技師レオンス・ヴェルニーによって設計された日本初の洋式灯台は何でしょう？,観音埼灯台,,,,
「津田はその微笑の意味を一人で説明しようと試みながら自分の室（へや）に帰った。」という一説を最後に未完となっている、夏目漱石の遺作である小説は何でしょう？,『明暗』,,,,
立石寺や中尊寺など、全国に多くの寺を開いた平安時代の僧侶で、一般に「慈覚大師」と呼ばれることで有名なのは誰でしょう？,円仁,,,,
帰ろうとしている人を引き留めるかのように降ってくる雨のことを特に何というでしょう？,やらずの雨,,,,
競技かるたにおいて、自分の陣地にも相手の陣地にもない取り札のことを特に何というでしょう？,空札,,,,
ずばり、常用対数の底はいくつでしょう？,10,,,,
農業に不可欠な平原に位置していることから「平原の女王の都市」とも、標高が約1600mであることから「マイル・ハイ・シティー」とも呼ばれる、アメリカ・コロラド州の州都はどこでしょう？,デンバー,,,,
お笑い芸人の祐一（ゆういち）、バレーボール選手の沙織（さおり）、歌手のカエラといえば、共通する名字は何でしょう？,木村,,,,
アカンサスの葉をかたどった柱の装飾が特徴的な、ドーリア式、イオニア式とともに「ギリシア建築の三様式」と呼ばれる建築様式は何でしょう？,コリント式,,,,
現地の方言で「大きい」という意味の言葉と、イタリア語で「願う」という意味の言葉を組み合わせて名づけられた、今シーズンのJリーグ・J2に新規参入したサッカーチームは何でしょう？,ガイナーレ鳥取,,,,
1912年2月14日と、アメリカ本土にある州の中では最も新しく合衆国に加盟した、州都をフェニックスに置く州はどこでしょう？,アリゾナ州,,,,
おもちゃ量販店の「トイザラス」を日本語表記したとき、唯一ひらがなで書かれる文字は何でしょう？,ら,,,,
修学院離宮や天龍寺の庭園のように、庭園の外にある風景を取り込むことでダイナミックさを表現する造園技法のことを何というでしょう？,借景,,,,
漁業において、稚魚をある程度まで育てた後放流し、自然の状態に返したものを収穫するもののことを特に「何漁業」というでしょう？,栽培漁業,,,,
ビショップ、ドルマン、パフ、ラグランなどの種類がある服の一部分は何でしょう？,袖【「スリーヴ」も○】,,,,
ラーメンの丼などに見られる、四角い渦巻が連なった模様のことを何というでしょう？,雷文,,,,
朝に発した命令が夕方には変わってしまっているように、法律や命令が頻繁に変わって一定しないことを四字熟語で何というでしょう？,朝令暮改,,,,
アルティメット、ハンドボール、カバディといえば、いずれも1チームの人数は何人でしょう？,7人,,,,
アメリカのニューポート・ニューズ造船所で建造され、1961年に就役した、アメリカ海軍が保有する世界初の原子力空母は何でしょう？,エンタープライズ【型番の「CVN-65」も○】,,,,
緯度が高い地域の夏に起こる、一日中太陽が沈まない現象のことを何というでしょう？,白夜,,,,
太陽系にある8つの惑星の中で、最も密度が大きいものは何でしょう？,地球,,,,
ボードゲーム・バックギャモンにおいて、プレイヤーはそれぞれ何個のコマを用いるでしょう？,15個,,,,
かつては世界で4番目の面積を誇ったが、ソ連が行った灌漑によって面積が4分の1まで減少してしまった、カザフスタンとウズベキスタンにまたがる湖は何でしょう？,アラル海,,,,
漢字では「蹲踞」と書く、茶室に入る前、手を清めるために置かれる鉢を何というでしょう？,つくばい,,,,
任意の四角形の4辺から、その四角形の面積を求める公式のことを、提唱したドイツの数学者の名前から「何の公式」というでしょう？,ブレートシュナイダーの公式,,,,
暗号化された後の文章を「暗号文」というのに対し、暗号化される前の文章を何というでしょう？,平文（ひらぶん）【へいぶん】,,,,
ロシアの建築家ミハイル・シチュールポフの原案をもとにジョサイア・コンドルが設計した、正式には「東京復活大聖堂」という、東京都千代田区にある教会は何でしょう？,ニコライ堂,,,,
全7階級に分かれている実用英語技能検定において、面接が行われるのは何級からでしょう？,3級,,,,
映画館のことを、英語では「シアター」といいますが、フランス語では何というでしょう？,テアトル,,,,
技師のウィリアム・K・バートンによって設計された、「十二階」の愛称で有名な、明治・大正時代の高層建築物は何でしょう？,凌雲閣【浅草凌雲閣】,,,,
『ルカの福音書』に登場する話が由来となっている、「窮地の人を救うために善意の行動をとった場合、たとえ失敗しても責任を問われない」という趣旨の法律を何というでしょう？,善きサマリア人の法【善きサマリア人法】,,,,
北海道銘菓・白い恋人のパッケージにもデザインされている、日本百名山の第1番に指定されている山は何でしょう？,利尻山【利尻岳】,,,,
1963年に採択された「核拡散防止条約」のことを、アルファベット3文字で何というでしょう？,NPT,,,,
地表にある岩石が日光や雨風にさらされることにより、表面が変質しボロボロになっていく現象のことを何というでしょう？,風化【「風化作用」も○】,,,,
先月（2011年10月）、スイスの製薬会社・ナイコメッドを買収した、栄養ドリンクのアリナミンなどを販売している日本の製薬会社は何でしょう？,武田薬品工業株式会社【「武田薬品工業」「タケダも○】,,,,
地元・リベリアのユニセフ親善大使を務めている、1995年、アフリカ人として初めてバロンドールを受賞した同国のサッカー選手は誰でしょう？,ジョージ・ウェア,,,,
スポーツの試合で、天皇が観覧しているものを「天覧試合」といいますが、天皇以外の皇族が観覧しているものを何というでしょう？,台覧試合,,,,
演歌の題名で、森進一（もり・しんいち）の「港町」、美川憲一（みかわ・けんいち）の「柳ヶ瀬」、青江三奈の「伊勢佐木町」といえば後ろに共通してつく言葉は何でしょう？,ブルース,,,,
「かな」や「けり」などのように、俳句において句に区切りをつけるための助詞や助動詞のことを何というでしょう？,切れ字,,,,
スモーク、アカデミック、パワー、セクシャルなどの後ろにつく、「嫌がらせ」という意味の英単語は何でしょう？,ハラスメント[harassment],,,,
大マゼラン星雲がまたがる2つの星座とは、かじき座と何でしょう？,テーブルさん座,,,,
1960年、ローマ教皇ヨハネ23世によって枢機卿に任ぜられ、日本人として初めて枢機卿となった人物は誰でしょう？,土井辰雄,,,,
代表作に『悪の道』や『二つの真心』などがあるイタリアの小説家で、1926年、女性として2人目のノーベル文学賞受賞者となったのは誰でしょう？,グラツィア・デレッダ,,,,
イベリア半島の中央部に広がる、古生代に形成された山地が浸食されてできた高原のことをスペイン語で何というでしょう？,メセタ[Meseta],,,,
徳川将軍15人のうち、就任時の年齢が4歳と最も若かった第7代将軍は誰でしょう？,徳川家継,,,,
アメリカの作家パール・バックの「土の家三部作」と呼ばれる小説は、『大地』、『息子たち』と何でしょう？,『分裂せる家』,,,,
「YSL」のモノグラムで有名なファッションブランドに名を残す、20世紀のファッション界を牽引し、「モードの帝王」と呼ばれたフランスのファッションデザイナーは誰でしょう？,イヴ・サン＝ローラン,,,,
大理石やレンガなどで作られることが多い、暖炉の焚き口を囲う飾りのことを何というでしょう？,マントルピース,,,,
子羊の肉のことを「ラム」といいますが、成長した羊の肉を何というでしょう？,マトン,,,,
レストランなどにおいて、客の要望に応えてワインを選ぶ給仕人のことをフランス語で何というでしょう？,ソムリエ,,,,
ノアの方舟の大きさを表すのに使われた、「肘から中指までの長さ」を1とする古代の長さの単位は何でしょう？,キュビット,,,,
2008年、加藤隆生（かとう・たかお）が設立したイベント企業で、「リアル脱出ゲーム」の主催で有名なのは何でしょう？,株式会社 SCRAP,,,,
日本語では「信仰告白」という、イスラム教徒の前でアッラーに対して信仰を誓うというイスラム教における五行の1つは何でしょう？,シャハーダ,,,,
ジャムの中でも、果物の形が保たれたもののことを特に何というでしょう？,プレザーブ,,,,
シェーカー、ヒープ、クイック、バブルなどの種類がある、データを一定の規則に従って並べることを何というでしょう？,ソート,,,,
フランス革命の際に兵士たちを鼓舞するため、軍人ルージェ・ド・リールが一夜にして作詞、作曲した、現在のフランス国歌は何でしょう？,『ラ・マルセイエーズ』,,,,
美人のことを「解語の花」といいますが、これは元々誰のことを指していたでしょう？,楊貴妃,,,,
文字を持たなかったインカ帝国において情報を記録するために使われた、ロープに結び目を付ける記録法を何というでしょう？,キープ【結縄】,,,,
戦国武将・大村純忠の甥にあたる、伊東マンショ、中浦ジュリアン、原マルチノとともに「天正遣欧少年使節」としてローマ教皇のもとに派遣された少年は誰でしょう？,千々石ミゲル,,,,
生徒を連れて徒歩旅行をしていたドイツの小学校教師リヒャルト・シルマンが、生徒たちの宿泊場所を確保するために創始した、青少年のために安価で提供される宿泊施設のことを何というでしょう？,ユースホステル,,,,
アメリカの美術家ハロルド・ローゼンバーグが、ジャクソン・ポロックらの画家たちを指して命名した言葉である、絵の具をキャンバスに垂らせたり飛び散らせたりして描く絵画の様式を何というでしょう？,アクション・ペインティング【「ジェスチュラル・ペインティング」も○】,,,,
自覚症状が現れにくいことから「沈黙の臓器」と呼ばれる、人体にある内臓の中で最も大きいものは何でしょう？,肝臓,,,,
全元素の中で最も沸点が低く、常圧では固体にならない、原子番号2、元素記号Heの元素は何でしょう？,ヘリウム,,,,
カンボジアの国旗の中央にも描かれている、スーリヤヴァルマン2世によって建造された同国の寺院遺跡は何でしょう？,アンコール・ワット,,,,
漢字では「魚偏に尋問の尋」と書く、その卵はキャビアの原料となる軟骨魚類は何でしょう？,チョウザメ,,,,
文化遺産の「ザンジバル島のストーン・タウン」、自然遺産の「セレンゲティ国立公園」、複合遺産の「ンゴロンゴロ保全地域」といえば、いずれもどこの国にある世界遺産でしょう？,タンザニア連合共和国,,,,
日本における建築士の免許で、「一級建築士」の免許を交付するのは国土交通大臣ですが、「二級建築士」の免許を交付するのは誰でしょう？,都道府県知事,,,,
体外受精によって生まれた子供のことを、ある実験器具の名前を用いて何というでしょう？,試験管ベビー,,,,
其扇流（きせんりゅう）や御扇流（みせんりゅう）などの流派がある、枕といわれる台座の上に立てられた蝶という的に向かって扇を投げ、その役を競う遊びを何というでしょう？,投扇興,,,,
鴨肉や麩、しいたけなどをだし汁や醤油などで煮た、石川県金沢市の郷土料理は何でしょう？,じぶ煮,,,,
シテ島を挟んでセーヌ川の右岸と左岸を結ぶ、フランス語で「新しい橋」という意味の名を持つ橋は何でしょう？,ポンヌフ,,,,
イタリア語で「女とは皆こうしたもの」という意味がある、ある姉妹とその恋人の様子を描いたモーツァルトのオペラは何でしょう？,"『コジ・ファン・トゥッテ』[""Così fan tutte""]",,,,
地図上において、「経線」のことを子午線というのに対し、「緯線」のことを同じく干支を用いた言い方で何というでしょう？,卯酉線（ぼうゆうせん）,,,,
フィギュアスケートのジャンプ・ルッツジャンプに名を残すアロイス・ルッツは、どこの国の人物でしょう？,オーストリア共和国,,,,
今から200年前の1812年に生まれた、代表作に『クリスマス・キャロル』や『二都物語』などがあるイギリスの小説家は誰でしょう？,チャールズ・ディケンズ,,,,
古代ナワトル語で「羽毛のある蛇」という意味があり、マヤ文明ではククルカンと呼ばれた、アステカ神話の文化・農耕の神は誰でしょう？,ケツァルコアトル[Quetzalcóatl],,,,
世界各国が持つ「領海」とは、沿岸から何海里までと定められているでしょう？,12海里,,,,
細切りにした肉や野菜と、タンミョンと呼ばれる春雨を炒めて甘辛く味付けした韓国料理は何でしょう？,チャプチェ,,,,
大阪府の阿倍野神社や福島県の霊山神社（りょうぜんじんじゃ）などに祀られている、南北朝時代における南朝の正当性を説くため『神皇正統記』を著したことで知られる人物は誰でしょう？,北畠親房,,,,
右利きの場合は1番ピンと2番ピンの間である、ボウリングにおいて利き腕と逆側のポケットのことを何というでしょう？,ブルックリン,,,,
ロンドンにあったコーヒーショップの主人の名が付けられた、イギリスの保険機構のことを何というでしょう？,ロイズ,,,,
イスラム教を揶揄した内容であったため、これを和訳した五十嵐一（いがらし・ひとし）が暗殺される事件が起きた、サルマーン・ルシュディーの代表作は何でしょう？,『悪魔の詩（うた）』,,,,
反乱軍が魔法の水を与えられたことから、スワヒリ語で「水」という意味の名がついた、1905年、現在のタンザニアで起こったドイツ帝国に対する反乱を何というでしょう？,マジマジの乱,,,,
「古いアルバムめくりありがとうってつぶやいた」という歌い出しで始まる、森山良子作詞、BEGIN作曲によって作られたシングル曲は何でしょう？,『涙そうそう』,,,,
1000mあたり1gである繊維の太さを1とする、繊維や糸の太さを表す単位は何でしょう？,テックス,,,,
ビリヤードの的球で、1番の色は「黄色」ですが、2番の色は何でしょう？,青,,,,
シケインのヴィルヌーブやヘアピンカーブのトサなどの見所がある、1994年、アイルトン・セナがここで事故死したことで有名なイタリアのサーキットは何でしょう？,イモラ・サーキット,,,,
中国・南宋の茅子元（ぼうしげん）が創始した、1351年の紅巾の乱では反乱の中心を成し、その反乱の別名にもなっている宗教は何でしょう？,白蓮教,,,,
日本標準時は、グリニッジ標準時から何時間進んでいるでしょう？,9時間,,,,
南アフリカのポート・エリザベスにあるサッカースタジアムや大学に名を残す、アパルトヘイトの撤廃により1993年にノーベル平和賞を受賞した南アフリカ第8代大統領は誰でしょう？,ネルソン・マンデラ[Nelson Mandela],,,,
化学物質のベンゼンや、数学における無限大の記号の由来となっている、自分の尻尾を噛んで輪となったヘビのことを何というでしょう？,ウロボロス,,,,
ゴリラやチンパンジーなどが行う、握りこぶしを地面につけながら四足歩行することを何というでしょう？,ナックルウォーク,,,,
オリンピックで行われる個人競泳4種目の中で、日本人が最も多く金メダルを獲得しているのはどれでしょう？,平泳ぎ,,,,
「神聖ローマ帝国の死亡証明書」ともいわれる、1648年に締結された、三十年戦争の講和条約は何でしょう？,ウェストファリア条約【ヴェストファーレン条約】,,,,
本名をサミュエル・ラングホーン・クレメンズという、代表作に『王子と乞食』や『トム・ソーヤの冒険』などがあるアメリカの作家は誰でしょう？,マーク・トウェイン,,,,
死者の大通りと呼ばれる巨大な通りや、太陽のピラミッド、月のピラミッドなどで名高い、メキシコ中部にあるアステカ文明の遺跡は何でしょう？,テオティワカン,,,,
歌舞伎において、役者の動きを強調するため、舞台脇に置かれた板に木を打ちつけて音を出すことを何というでしょう？,ツケ,,,,
1868年、王政復古の大号令によって明治政府が設置した「三職」とは、総裁、議定と何でしょう？,参与,,,,
落語『長屋の花見』で、お酒の代わりにしたものはお茶ですが、卵焼きの代わりにしたものは何でしょう？,たくあん,,,,
京都市にある土下座像で有名な、林子平、蒲生君平とともに「寛政の三奇人」に数えられる江戸時代の思想家は誰でしょう？,高山彦九郎,,,,
コースの全長が6000ヤード以上でないと認められない、ゴルフにおいて、自分の年齢以下の打数で18ホールを回りきることを何というでしょう？,エイジシュート,,,,
かつてこの地域を治めた民族の遺跡や、「妖精の煙突」と呼ばれるキノコ型の岩が多数存在することから、1985年に世界複合遺産に認定された、トルコ・ネヴシェヒル県にある世界遺産は何でしょう？,ギョレメ国立公園およびカッパドキアの岩石遺跡群【「カッパドキア」が出れば○】,,,,
ニューヨークに引っ越した青年ニック・キャラウェイが語り手となって話が進む、アメリカの作家フランシス・スコット・フィッツジェラルドの代表作は何でしょう？,『グレート・ギャツビー』【『華麗なるギャツビー』】,,,,
ヒンディー語で「舐める」という意味の言葉を語源とする、果物などをペースト状にして香辛料を混ぜたインドの調味料は何でしょう？,チャツネ[chutney],,,,
中国の省と同名の日本の市で、「湖南市」があるのは滋賀県ですが、「海南市」がある都道府県はどこでしょう？,和歌山県,,,,
古代エジプトのボードゲーム・セネトが由来とされる、一般に「西洋すごろく」と呼ばれるボードゲームは何でしょう？,バックギャモン,,,,
ふくらし粉として用いられる「重曹」とは、何という言葉の略でしょう？,重炭酸ソーダ【「炭酸水素ナトリウム」はもう一度】,,,,
昨年（2010年）10月、演歌歌手のみずき舞（－・まい）と結婚した、プロレスリング・ノアの副社長を務めているプロレスラーは誰でしょう？,小橋建太（こばし・けんた）,,,,
神田明神下に住む岡っ引きという設定である、寛永通宝を相手に投げる「投げ銭」で有名な、野村胡堂が生み出した人物は誰でしょう？,銭形平次,,,,
1階部分が店舗や駐車場になっており、2階以上に住居を設けた住宅のことを、ある履物を用いて「何住宅」というでしょう？,下駄履き住宅,,,,
マコンドの村を舞台に、ブエンディア一族の隆盛と滅亡の様子を描いた、ガブリエル・ホセ・ガルシア＝マルケスの代表作は何でしょう？,『百年の孤独』,,,,
元首相の広田弘毅を主人公としている、第28回毎日出版文化賞と第9回吉川英治文学賞を受賞した城山三郎の小説は何でしょう？,『落日燃ゆ』,,,,
2011年に伊藤園の完全子会社となった、1917年には日本初となる国産ヨーグルトを販売した、広島県廿日市市に本社を置く企業は何でしょう？,チチヤス株式会社【「チチヤス」のみは○。「チチヤス乳業」などは×】,,,,
日本の地下にある4つのプレートとは、ユーラシアプレート、北アメリカプレート、太平洋プレートと何でしょう？,フィリピン海プレート,,,,
紀元前213年、秦の始皇帝が行った儒教への大規模な弾圧を、漢字4文字で何というでしょう？,焚書坑儒,,,,
グエル公園、カサ・ミラ、サグラダ・ファミリアなどを設計したことで知られる、スペインの建築家は誰でしょう？,アントニオ・ガウディ,,,,
現在命名されている元素の中で、元素記号に大文字の「K」が用いられているものは、カリウムと何でしょう？,クリプトン,,,,
恐怖のあまり手が震えていたことから名付けられた、ノルマンディー上陸作戦の様子を撮影したロバート・キャパの写真集は何でしょう？,『ちょっとピンぼけ』【『Slightly out of Focus』も○】,,,,
「寛永の三筆」に数えられる3人の人物とは、本阿弥光悦、松花堂昭乗と誰でしょう？,近衛信尹（このえ・のぶただ）,,,,
管が途中で二つに分かれており、片側の管を出し入れして音の波長などを測定するための道具を、発明したドイツの物理学者の名前から「何管」というでしょう？,クインケ管,,,,
ドイツの美術家アーノルド・ボーデによって開催が提唱された、ドイツ・ヘッセン州のカッセルで5年おきに開催される大型美術展を何というでしょう？,ドクメンタ,,,,
「秋になると夕暮れが早くなる」という意味のことわざを、井戸水を汲み上げる道具を用いて「秋の日は何」というでしょう？,釣瓶落とし,,,,
勝利の判定が示されることを、相撲で使う道具を用いて「何が上がる」というでしょう？,軍配が上がる,,,,
室町幕府第4代将軍・足利義持の援助と指導を受け多くの水墨画を残した人物で、代表作に妙心寺退蔵院が所蔵している『瓢鯰図』があるのは誰でしょう？,如拙,,,,
妊婦が受け取ることができる「母子手帳」とは、何という言葉の略でしょう？,母子健康手帳,,,,
「ずきずき」や「はらはら」など、実際には聞こえない音や動物の鳴き声などを言語化したもののことをフランス語で何というでしょう？,オノマトペ[onomatopee],,,,
中央種子島高校・ロボット研究部所属の八汐海翔（やしお・かいと）を主人公とする、5pb.のアドベンチャーゲームが原作となっているアニメは何でしょう？,『ROBOTICS;NOTES』,,,,
「武器を持たない自己防衛」という意味がある、絞め技や手首への関節技が禁止されているロシアの格闘技は何でしょう？,サンボ[Sambo],,,,
